id,Name,POINT_X,POINT_Y
1698,Spoletio,12.738429999999999,42.745334999999997
1879,Stabios,14.492626000000000,40.699772000000003
11388,STAGEIRA,23.795897000000000,40.591628999999998
2042,Stanecli,18.085041000000000,43.947166000000003
17401,"Stara Zagora, ????? ??????, BG - AUGUSTA TRAIANA",25.625753000000000,42.426898999999999
2096,Stopis,22.093468000000001,41.491836999999997
11389,STRATONIKEIA,28.063514999999999,37.314362000000003
11391,STRATOS,21.318394000000001,38.671439999999997
16012,Sucia,-4.186553000000000,38.074264999999997
13770,Sucidava city,24.459578000000000,43.766277000000002
3705,Suel,-4.628919000000000,36.525435999999999
3955,Sufasar,2.515064000000000,36.192329000000001
7851,Sufetula,9.118781000000000,35.240887000000001
11393,SUSA,48.248542999999998,32.192024000000004
11481,SUSIA,59.518856000000000,36.486522999999998
2594,Svb dinnvm,0.198729000000000,48.009234999999997
1841,Svblanvbio,12.718548999999999,41.681969000000002
1864,Svessvla,14.398876000000000,40.990546999999999
1714,Svtrio,12.220369000000000,42.242722000000001
11394,SYBARIS,16.491434000000002,39.715575999999999
2230,Sycas,28.972010000000001,41.018265000000000
2509,Sydone,35.368729000000002,33.562610999999997
11395,SYEDRA,32.148617000000002,36.445950000000003
2269,Synnada,30.549999000000000,38.533332999999999
2305,Tacape col.,10.102910000000000,33.893268999999997
16013,Tagili,-2.439482000000000,37.345542999999999
11407,TANAIS,39.336170000000003,47.268436000000001
11397,TA'NAK,35.219135000000001,32.522132999999997
11408,TANIS,31.880306000000001,30.977084999999999
1812,Tarento,17.240009000000001,40.469237999999997
1719,Tarqvinis,11.758469000000000,42.254696000000003
3532,Tarracone,1.258058000000000,41.119197999999997
1993,Tarsatica,14.452080000000000,45.328612999999997
2316,Tarso cilicie,34.892761000000000,36.917088000000000
16001,Tartessos,-6.411900000000000,36.936722000000003
2452,Tavchira col.,20.565847000000002,32.537143999999998
2257,Tavio,34.517913999999998,39.858333999999999
2013,Tavrvno,20.410278000000002,44.845280000000002
1783,Teano Scedicino,14.067519000000001,41.252353999999997
11421,TEBTYNIS,30.762781000000000,29.107818999999999
2375,Teleda,48.478889000000002,40.012779000000002
11411,TELMESSUS,29.119848000000001,36.630543000000003
10964,Temple of Apollo Alius at Crimissa,17.153396999999998,39.398712000000003
2177,Templo Iovis,27.881413999999999,42.818966000000003
2243,Templvm Hercvlis,30.157119999999999,41.080230999999998
1881,Templvm Minervae,14.375738000000000,40.626320000000000
2444,Templvm veneris,10.731524000000000,33.695953000000003
18644,Tepe Nush-e Jan,48.632796999999997,34.365589000000000
17465,"Teramo,I - INTERAMNIA PRAETUTTIORUM",13.703817000000001,42.658397999999998
1933,Tergeste,13.778407000000000,45.653629000000002
2314,Terracina,13.252916000000001,41.289841000000003
11927,Terravecchia,14.592772999999999,41.421398000000003
2551,Tervanna,2.254768000000000,50.640476000000000
2102,Tessalonice,22.944607000000001,40.639350999999998
11412,TEURNIA,13.449306999999999,46.820053000000001
17572,"Thala,TN - THALA",8.669385999999999,35.578952999999998
2060,Thamvgadi,6.468791000000000,35.484779000000003
11422,THAPSUS,15.236865000000000,37.152641000000003
2419,Tharrana,39.024441000000003,36.864376000000000
11324,Theater of Mikrothives,22.766494999999999,39.271701999999998
11565,Theatre Megapolis,22.127199000000001,37.410324000000003
2263,Theleote col.,8.594134000000000,34.979247999999998
2426,Thelser,44.395206000000002,35.468079000000003
2424,Thenae,10.685784000000000,34.650252999999999
11425,THEODORIAS,21.397642000000001,32.631073000000001
11426,THERA,25.480747000000001,36.361870000000003
1893,Thermis,13.699082000000001,37.984797999999998
2091,Theveste,8.120863999999999,35.407139000000001
11605,THIGNICA,9.361522000000001,36.523533000000000
11428,THISBE,22.971758000000001,38.256504000000000
2190,Thisdro Col.,10.707530000000000,35.300659000000003
11429,THMOUIS,31.516981000000001,30.939594000000000
11430,THORIKOS,24.053635000000000,37.737869000000003
2362,Thremitvs,33.610579999999999,35.086353000000003
11431,THUBURSICU BURE,9.249444000000000,36.456840999999997
11417,THUBURSICUM,7.654294000000000,36.192188000000002
7850,Thugga,9.218332999999999,36.422221999999998
2400,Thvrae,37.121220000000001,36.718398999999998
1769,Tibori,12.798272000000001,41.963577000000001
1600,Ticeno,9.156563000000000,45.185886000000004
3922,Tingi colonia,-5.810048000000000,35.787925999999999
3930,Tipasa colonia,2.440944000000000,36.593952000000002
11432,TIRYNS,22.799917000000001,37.599204999999998
2061,Tivisco,22.192101000000001,45.470432000000002
2239,Tivm,32.022190000000002,41.554065999999999
11434,TLOS,29.420113000000001,36.553843999999998
3613,Toleton,-4.024491000000000,39.856681999999999
2684,Tolosa,1.442951000000000,43.604362000000002
2171,Tomis,28.658715999999998,44.173701999999999
11279,Torreparedones,-4.376859000000000,37.753532000000000
4025,TPPlace1706,17.341290000000001,43.104759000000001
3984,Trallis,27.835332999999999,37.859901000000001
3701,Transducta,-5.447744000000000,36.129767999999999
11435,TRAPEZUS,39.696120999999998,41.003117000000003
2351,Trapezvnte,39.733333999999999,41.000000000000000
1584,Tredente,11.119059000000000,46.066710999999998
1842,Tres Tabernas,12.826349000000000,41.594439999999999
2402,Triganocarten,41.001389000000003,38.142223000000001
11436,TRIMITHIS,28.871531000000001,25.668375000000001
2276,Tripoli,28.949469000000001,38.039977999999998
3865,Tripontio,-1.217452000000000,52.410300999999997
2175,Trissa,28.465835999999999,43.364924999999999
2169,Troesmis,28.195353999999998,45.143214999999998
11438,TUBERNUC,10.456507999999999,36.532749000000003
15945,Tucci,-3.966290000000000,37.722748000000003
16047,Tuci,3.210617000000000,39.568747999999999
2809,Tullio,5.892482000000000,48.675449000000000
15818,Turirecina,-5.860420000000000,36.694561000000000
11439,TUROBRIGA,-6.948614000000000,37.969119999999997
11440,TURRIS AUGUSTI,-8.725871000000000,42.676631999999998
11442,TUSCULUM,12.709916000000000,41.798321000000001
18360,Tu?pa (Van),43.341873000000000,38.502009999999999
1703,Tvder,12.408453000000000,42.780231000000001
2307,Tyana,34.573990000000002,37.825817000000001
2279,Tyatira,27.837499999999999,38.918056000000000
2891,Tyberias,35.540722000000002,32.786670999999998
2475,Tyconpoli,31.185048999999999,27.183781000000000
11443,TYRAS,30.349730000000001,46.200561999999998
2508,Tyro,35.196587000000001,33.270130000000002
15300,Ubrique,-5.447210000000000,36.687221999999998
11454,UCUBI,-4.553780000000000,37.680840000000003
15735,Ulia Fidentia,-4.698889000000000,37.648659000000002
84,Ulpia Noviomagus,5.846593000000000,51.847496000000000
11775,Ulpia Traiana Sarmizegetusa,22.786653999999999,45.516029000000003
11457,ULPIANA,21.175283000000000,42.596390000000000
15736,Urgia,-5.829330000000000,36.990067000000003
11482,URI,46.103062000000001,30.962664000000000
3886,Urioconio,-2.645722000000000,52.674315999999997
11458,URUK,45.637816999999998,31.322154999999999
11460,UZITA,10.753961000000000,35.687023000000003
1707,Vacanas,12.367330000000001,42.118999000000002
2761,Vadis Sabates,8.435763000000000,44.269348000000001
1625,Vadis Volateris,10.456738000000000,43.353352000000001
3719,Valentia - Valencia,-0.376813000000000,39.470371000000000
13896,Valeria,-2.149648000000000,39.807544999999998
10692,Vasio Vocontiorum,5.074787000000000,44.240498000000002
1708,Veios,12.395835999999999,42.025848000000003
17492,Veleia,9.722262000000001,44.785305000000001
11461,VELIA,15.159515000000001,40.158816999999999
1624,Velinis,10.861110999999999,43.401423999999999
11661,Velitrae,12.777896000000000,41.685665000000000
3852,Venonis,-1.301384000000000,52.494450000000001
3872,Venta Belgarum,-1.317000000000000,51.063000000000002
12553,Venta Icenorum (Caistor St. Edmund),1.291501000000000,52.583610999999998
3905,Venta Silurum,-2.766312000000000,51.611480999999998
1796,Venvsie,15.815796000000001,40.962353000000000
16004,Vergilia,-3.461013000000000,37.650767999999999
3857,Verolamio,-0.356690000000000,51.748077000000002
3422,Verona,10.994370999999999,45.438952999999998
11402,Vertillum,4.347643000000000,47.919356999999998
2641,Vesonna,0.722653000000000,45.183540000000001
2822,Vesontine,6.025566000000000,47.241225999999997
1827,Vibona Balentia,16.097649000000001,38.675583000000003
3425,Vicetia,11.547841999999999,45.543982999999997
8060,Vicus 'Waldgirmes',8.541344000000000,50.588669000000003
2725,Vigenna,4.873247000000000,45.524203999999997
16690,Vintium,7.113984000000000,43.722659999999998
17078,Viriodunum,5.382305000000000,49.159534000000001
1959,Virvno,14.358245000000000,46.699703000000000
11993,Vize (Bizye),27.768084000000002,41.575690999999999
1711,Volsinis,11.986110999999999,42.644852000000000
3925,Volubilis colonia,-5.554909000000000,34.073086000000004
11465,VORGANIUM,-4.241099000000000,48.556969000000002
1676,Vrbesalvia,13.373907000000001,43.192352000000000
2927,Vtica Colonia,10.062168000000000,37.056519000000002
11466,VULCI,11.631873000000001,42.420265000000001
11468,XANTHUS,29.320347000000002,36.356273999999999
18729,Yazilikaya (Midas City),30.713087000000002,39.198132000000001
2313,yconio,32.481769999999997,37.877589999999998
1816,Ydrvnte,18.485754000000000,40.148029000000001
17280,"Zalalövo, H - SALA",16.586990000000000,46.845592000000003
2301,Zela,35.883330999999998,40.299999000000000
2401,Zevgma,37.869602000000000,37.059029000000002
3920,Zili,-5.915794000000000,35.522243000000003
2951,Zimara,38.381878000000000,39.406502000000003
11474,ZIZIA,35.952311999999999,31.701792000000001
11475,ZONE,25.637225999999998,40.862976000000003
